"2024-09-11 12:22:35,490",HWMigrator,INFO,"   Migrating file ID-4000.5643405181020-29 0"
"2024-09-11 12:28:48,681",HWMigrator,INFO,"ONLINE"
"2024-09-11 12:28:48,712",HWMigrator,DEBUG,"4 files 0 folders"
"2024-09-11 12:28:48,712",HWMigrator,INFO,"   Migrating file ID-4000.5643405181020-29 0"
"2024-09-11 12:43:54,350",HWMigrator,INFO,"ONLINE"
"2024-09-11 12:43:54,381",HWMigrator,DEBUG,"4 files 0 folders"
"2024-09-11 12:43:54,381",HWMigrator,INFO,"   Migrating file ID-4000.5643405181020-29 0"
"2024-09-11 12:45:37,059",HWMigrator,INFO,"ONLINE"
"2024-09-11 12:45:37,106",HWMigrator,DEBUG,"4 files 0 folders"
"2024-09-11 12:45:37,106",HWMigrator,INFO,"   Migrating file ID-4000.5643405181020-29 0"
"2024-09-13 10:27:25,098",HWMigrator,INFO,"ONLINE"
"2024-09-13 10:40:20,440",HWMigrator,INFO,"ONLINE"
"2024-09-13 10:46:00,932",HWMigrator,INFO,"ONLINE"
"2024-09-13 10:46:00,979",HWMigrator,DEBUG,"4 files 0 folders"
"2024-09-13 10:46:00,979",HWMigrator,INFO,"   Migrating file ID-4000.5643405181020-29 0"
"2024-09-13 11:06:43,772",HWMigrator,INFO,"ONLINE"
"2024-09-13 11:06:43,818",HWMigrator,DEBUG,"4 files 0 folders"
"2024-09-13 11:06:43,818",HWMigrator,INFO,"   Migrating file ID-4000.5643405181020-29 0"
"2024-09-13 11:13:56,083",HWMigrator,INFO,"ONLINE"
"2024-09-13 11:13:56,130",HWMigrator,DEBUG,"4 files 0 folders"
"2024-09-13 11:13:56,130",HWMigrator,INFO,"   Migrating file ID-4000.5643405181020-29 0"
"2024-09-13 11:19:36,484",HWMigrator,INFO,"ONLINE"
"2024-09-13 11:19:36,531",HWMigrator,DEBUG,"4 files 0 folders"
"2024-09-13 11:19:36,531",HWMigrator,INFO,"   Migrating file ID-4000.5643405181020-29 0"
"2024-09-13 11:19:37,140",HWMigrator,DEBUG,"ID-4000.5643405181020-29"
"2024-09-13 11:19:37,938",HWMigrator,ERROR,"ID-4000.5643405181020-8 no metdata found."
"2024-09-13 11:19:41,033",HWMigrator,DEBUG,"parent id:1998085"
"2024-09-13 11:19:41,033",HWMigrator,DEBUG,"node_first id:ID-4000.5643405181020-1"
"2024-09-13 11:19:41,033",HWMigrator,INFO,"   Migrating file ID-0.65862313-30 1"
"2024-09-13 11:19:41,408",HWMigrator,DEBUG,"ID-0.65862313-30"
"2024-09-13 11:19:43,849",HWMigrator,ERROR,"ID-0.65862313-9 no metdata found."
"2024-09-13 11:19:49,506",HWMigrator,DEBUG,"parent id:1998085"
"2024-09-13 11:19:49,506",HWMigrator,DEBUG,"node_first id:ID-0.65862313-1"
"2024-09-13 11:19:49,522",HWMigrator,INFO,"   Migrating file ID-4000.5643405181064-28 2"
"2024-09-13 11:19:49,662",HWMigrator,DEBUG,"ID-4000.5643405181064-28"
"2024-09-13 11:19:50,522",HWMigrator,ERROR,"ID-4000.5643405181064-7 no metdata found."
"2024-09-13 11:19:53,725",HWMigrator,DEBUG,"parent id:1998085"
"2024-09-13 11:19:53,725",HWMigrator,DEBUG,"node_first id:ID-4000.5643405181064-1"
"2024-09-13 11:19:53,725",HWMigrator,INFO,"   Migrating file ID-4000.5643405181060-29 3"
"2024-09-13 11:19:53,881",HWMigrator,DEBUG,"ID-4000.5643405181060-29"
"2024-09-13 11:19:54,756",HWMigrator,ERROR,"ID-4000.5643405181060-8 no metdata found."
"2024-09-13 11:19:58,179",HWMigrator,DEBUG,"parent id:1998085"
"2024-09-13 11:19:58,179",HWMigrator,DEBUG,"node_first id:ID-4000.5643405181060-1"
"2024-09-13 11:19:58,194",HWMigrator,WARNING,"No datafile to backup"
"2024-09-13 11:19:58,194",HWMigrator,INFO,"data update (output/HW/ID-0.71710556-1_data.json)"
"2024-09-13 11:19:58,194",HWMigrator,DEBUG,"  done"
"2024-09-13 11:23:03,923",HWMigrator,INFO,"ONLINE"
"2024-09-13 11:23:03,970",HWMigrator,DEBUG,"4 files 0 folders"
"2024-09-13 11:23:03,970",HWMigrator,INFO,"data update (output/HW/ID-0.71710556-1_data.json)"
"2024-09-13 11:23:03,970",HWMigrator,DEBUG,"  done"
"2024-09-13 11:25:16,046",HWMigrator,INFO,"ONLINE"
"2024-09-13 11:25:16,077",HWMigrator,DEBUG,"4 files 0 folders"
"2024-09-13 11:25:16,077",HWMigrator,INFO,"data update (output/HW/ID-0.71710556-1_data.json)"
"2024-09-13 11:25:16,093",HWMigrator,DEBUG,"  done"
"2024-09-13 11:31:44,642",HWMigrator,INFO,"ONLINE"
"2024-09-13 11:31:44,689",HWMigrator,DEBUG,"4 files 0 folders"
"2024-09-13 11:31:44,689",HWMigrator,INFO,"data update (output/HW/ID-0.71710556-1_data.json)"
"2024-09-13 11:31:44,689",HWMigrator,DEBUG,"  done"
